County,Year,Gender,Level,Enrollment
Kericho,2018,male,secondary,4886
Kilifi,2022,female,primary,3935
Kajiado,2015,male,secondary,4619
Narok,2013,male,primary,6875
Tana River,2021,female,primary,5401
Bomet,2014,male,secondary,3022
Kisumu,2020,female,secondary,5738
Wajir,2021,female,secondary,5984
Kakamega,2012,male,primary,1770
Tana River,2012,female,secondary,9969
Kirinyaga,2022,female,primary,8989
Busia,2022,male,primary,3215
Vihiga,2019,female,primary,6694
Turkana,2011,male,primary,2976
Homa Bay,2017,male,secondary,3737
Narok,2014,female,primary,9903
Tana River,2022,female,secondary,752
Vihiga,2012,female,secondary,1392
Kitui,2020,male,secondary,6789
Tharaka-Nithi,2017,female,primary,677
Laikipia,2014,female,secondary,105
Kitui,2016,male,primary,4753
Mandera,2013,female,secondary,1946
Kilifi,2017,male,secondary,5544
Tharaka-Nithi,2014,female,secondary,1095
Turkana,2017,female,secondary,6985
Kitui,2013,male,secondary,1782
Meru,2018,female,primary,4541
Bungoma,2015,female,secondary,3257
Bungoma,2022,male,secondary,6213
Samburu,2022,female,primary,4869
Tana River,2015,male,primary,1561
Laikipia,2013,male,primary,4006
West Pokot,2014,male,primary,9867
Turkana,2017,female,secondary,9314
Elgeyo Marakwet,2020,female,secondary,3981
Murang'a,2014,female,secondary,9493
Nyeri,2021,male,secondary,5682
Isiolo,2011,male,primary,5782
Kitui,2014,male,primary,943
Embu,2020,male,secondary,4550
Tana River,2011,male,primary,9137
 ,2013,male,secondary,600
Narok,2014,male,secondary,6376
Kisumu,2012,male,secondary,9609
Siaya,2014,female,secondary,1524
Taita Taveta,2013,male,secondary,3766
Taita Taveta,2012,male,secondary,250
Laikipia,2010,female,secondary,9736
Murang'a,2017,female,secondary,78
Tharaka-Nithi,2010,female,primary,3123
Laikipia,2018,male,primary,9089
Nyeri,2014,male,secondary,7064
West Pokot,2015,male,primary,8417
Narok,2014,male,secondary,1209
Kajiado,2011,female,secondary,5153
Tharaka-Nithi,2019,female,secondary,4898
Meru,2010,female,primary,2178
Kitui,2011,female,primary,7610
Nairobi,2013,male,primary,8895
Wajir,2015,female,secondary,2544
Trans Nzoia,2012,male,secondary,5522
Tharaka-Nithi,2022,male,secondary,3281
Elgeyo Marakwet,2015,male,secondary,4710
Lamu,2017,male,secondary,5579
Kajiado,2018,male,primary,4228
Bomet,2020,female,primary,6794
Uasin Gishu,2016,male,primary,6749
Garissa,2021,male,primary,964
Migori,2019,male,secondary,4224
Vihiga,2022,female,primary,3675
Kirinyaga,2019,female,primary,5694
Makueni,2019,female,secondary,2076
Trans Nzoia,2016,male,primary,5643
Uasin Gishu,2014,male,primary,8524
Samburu,2014,female,secondary,5249
Meru,2012,male,secondary,1316
Mandera,2019,female,primary,1196
 ,2019,male,primary,3170
Meru,2011,male,secondary,9621
Lamu,2018,male,primary,355
Kericho,2014,male,primary,9718
Bungoma,2010,male,secondary,28
Laikipia,2016,male,primary,1013
Laikipia,2010,male,primary,9019
Siaya,2016,female,primary,2024
Laikipia,2011,female,secondary,8490
Kisumu,2012,female,secondary,5839
Narok,2022,female,secondary,5791
Bungoma,2017,male,primary,754
Murang'a,2020,female,secondary,8961
Kitui,2013,female,primary,1238
Bomet,2021,female,secondary,1906
Tana River,2022,female,primary,7399
Lamu,2010,female,secondary,7961
Nyeri,2016,male,primary,9756
Nakuru,2014,female,secondary,9410
Kiambu,2019,male,primary,4601
Siaya,2014,female,secondary,9549
Tharaka-Nithi,2012,male,primary,1460
Murang'a,2018,female,secondary,7669
 ,2019,male,primary,1416
Kajiado,2021,male,secondary,7766
Kitui,2010,male,secondary,1428
Laikipia,2017,female,primary,4378
Trans Nzoia,2011,male,primary,7529
Kajiado,2017,male,primary,4474
Elgeyo Marakwet,2020,male,secondary,3071
Bungoma,2019,male,primary,555
Turkana,2022,female,secondary,8547
Nakuru,2015,female,primary,1563
Kiambu,2013,male,secondary,1040
Machakos,2011,male,primary,2686
Busia,2021,female,secondary,2553
Wajir,2017,male,primary,1779
Isiolo,2011,male,secondary,75
Isiolo,2014,male,primary,4326
Wajir,2010,female,secondary,5835
Nyandarua,2012,female,secondary,5057
Migori,2022,male,primary,2349
Nyeri,2010,male,primary,2773
Mandera,2013,female,primary,2262
Vihiga,2019,female,primary,3229
Elgeyo Marakwet,2021,female,primary,392
Vihiga,2013,female,secondary,1108
Samburu,2011,female,primary,4362
Kakamega,2010,male,primary,5188
Homa Bay,2011,male,secondary,8802
Narok,2013,female,secondary,5057
Narok,2013,female,primary,3998
Tharaka-Nithi,2015,male,primary,8864
Kajiado,2021,female,primary,6566
Busia,2016,male,secondary,3677
Tharaka-Nithi,2012,male,primary,5796
Turkana,2020,female,primary,6363
West Pokot,2012,female,secondary,8123
Vihiga,2018,male,secondary,8222
Vihiga,2016,female,primary,7690
Tharaka-Nithi,2015,male,primary,1400
Taita Taveta,2022,female,secondary,4071
Lamu,2021,male,primary,8808
Lamu,2014,female,secondary,2786
Turkana,2016,male,primary,7169
Kajiado,2017,female,primary,870
Turkana,2017,female,secondary,4196
Garissa,2017,male,secondary,9604
Kakamega,2015,male,primary,2739
Nairobi,2015,male,primary,940
Kilifi,2016,female,secondary,340
Narok,2017,female,secondary,7422
Kitui,2017,female,primary,4133
Siaya,2017,female,primary,659
Nyandarua,2021,male,secondary,9752
Wajir,2018,female,primary,3457
Homa Bay,2022,male,secondary,9848
Kisumu,2021,male,primary,2975
Kitui,2016,female,primary,9241
Kiambu,2015,male,primary,453
Mombasa,2019,female,secondary,9896
Kericho,2017,male,secondary,8184
Isiolo,2012,female,primary,5442
Elgeyo Marakwet,2017,female,primary,818
Machakos,2016,male,primary,4868
Mombasa,2015,male,secondary,12
Vihiga,2010,male,primary,7727
Bomet,2011,male,secondary,920
Kiambu,2014,male,secondary,4920
Kakamega,2013,female,secondary,2418
Elgeyo Marakwet,2020,male,secondary,6475
Kilifi,2020,female,secondary,2017
Samburu,2019,male,primary,7957
Turkana,2022,male,primary,9420
Nakuru,2010,male,secondary,4792
Laikipia,2022,male,primary,6830
Wajir,2011,male,secondary,2434
Uasin Gishu,2022,male,secondary,2868
Murang'a,2021,female,secondary,1438
Embu,2019,male,primary,3543
Uasin Gishu,2015,male,secondary,1781
Isiolo,2021,male,secondary,6343
Embu,2014,male,primary,2263
Murang'a,2017,female,primary,211
Kajiado,2022,female,secondary,8699
Siaya,2011,male,primary,6159
Nairobi,2014,male,primary,7027
Lamu,2017,male,primary,331
Kirinyaga,2022,female,primary,6860
Nyeri,2017,female,primary,8044
Homa Bay,2015,male,secondary,8169
Vihiga,2014,female,secondary,8742
Kajiado,2011,male,secondary,5720
West Pokot,2020,female,primary,727
Isiolo,2016,female,secondary,4975
Kakamega,2021,male,secondary,3243
Bungoma,2011,female,primary,648
Uasin Gishu,2010,female,primary,5095
 ,2017,female,primary,6614
Taita Taveta,2012,male,primary,7135
Wajir,2016,male,secondary,1009
Mandera,2021,male,secondary,1550
Bomet,2012,female,secondary,8995
Nyandarua,2010,female,secondary,7492
Mombasa,2017,male,primary,3401
Makueni,2019,male,primary,7447
Nairobi,2013,female,primary,5424
Kajiado,2021,female,secondary,4241
Bungoma,2015,female,primary,3161
Trans Nzoia,2019,male,secondary,4155
 ,2013,female,secondary,7478
Mandera,2017,male,secondary,8719
Lamu,2021,female,primary,9215
Machakos,2015,male,primary,6617
Vihiga,2022,male,secondary,5660
Samburu,2017,male,secondary,8624
Trans Nzoia,2016,female,secondary,1176
Meru,2022,female,primary,7956
Migori,2012,male,secondary,8592
Wajir,2022,male,secondary,5906
Turkana,2022,female,secondary,7860
Kakamega,2016,female,secondary,7526
Lamu,2012,male,primary,5559
Kakamega,2017,female,secondary,6732
Kakamega,2010,female,primary,2513
 ,2010,male,primary,7830
Mombasa,2014,female,primary,9965
Tharaka-Nithi,2019,male,secondary,6944
Samburu,2022,female,secondary,7910
Wajir,2014,female,secondary,5649
Nyeri,2010,female,primary,9120
Bungoma,2020,male,secondary,1951
Kakamega,2011,female,primary,9746
Embu,2011,female,secondary,9186
Machakos,2015,male,primary,7799
Lamu,2020,male,secondary,595
Elgeyo Marakwet,2014,male,secondary,7875
Taita Taveta,2010,female,secondary,4439
Busia,2022,male,secondary,5972
Mandera,2020,male,secondary,858
Mandera,2010,female,primary,5519
 ,2010,male,secondary,7385
Vihiga,2013,male,primary,8636
Vihiga,2022,female,secondary,9980
Makueni,2012,female,primary,4317
Kajiado,2013,male,primary,1030
Busia,2018,female,secondary,9487
Migori,2015,female,primary,7906
Mandera,2018,female,secondary,1447
Vihiga,2018,female,secondary,2850
Mandera,2010,female,primary,8106
Kilifi,2013,female,secondary,7151
Mandera,2017,male,primary,9503
West Pokot,2022,male,primary,6952
Marsabit,2015,male,secondary,4055
Makueni,2013,male,secondary,5402
Nakuru,2018,female,secondary,9281
Narok,2015,female,secondary,1672
Machakos,2019,female,primary,4532
Bomet,2019,male,secondary,4924
Busia,2016,male,secondary,6085
Nyeri,2013,female,secondary,7734
Kericho,2014,male,primary,4864
 ,2016,male,primary,9316
Busia,2021,female,secondary,1221
Nakuru,2022,female,primary,2860
Kakamega,2014,female,secondary,8428
Garissa,2019,male,primary,9336
Kitui,2022,female,primary,3253
Kisumu,2018,male,secondary,3782
Isiolo,2019,female,secondary,6957
Marsabit,2020,female,secondary,2681
Embu,2011,female,secondary,7710
Trans Nzoia,2012,female,primary,5086
Migori,2020,female,secondary,7964
 ,2017,male,secondary,2665
Vihiga,2012,female,primary,9951
Laikipia,2015,female,secondary,3513
Kitui,2012,female,secondary,495
Samburu,2020,male,secondary,5822
Wajir,2019,female,secondary,2072
Taita Taveta,2014,male,primary,7795
Kajiado,2013,male,secondary,8529
Mandera,2011,male,primary,3949
Turkana,2011,female,primary,6033
Samburu,2016,male,secondary,8328
Mandera,2015,male,secondary,2555
Bomet,2019,male,primary,6370
Samburu,2015,male,secondary,4415
Nyeri,2017,male,primary,5959
Makueni,2013,female,secondary,5993
Kiambu,2016,male,primary,5021
Tana River,2020,female,secondary,2907
Kitui,2013,female,primary,2914
Turkana,2010,male,secondary,3870
Kisumu,2020,female,primary,9190
Mombasa,2014,female,secondary,5085
Murang'a,2021,male,primary,6546
Tana River,2019,male,primary,395
Siaya,2013,male,secondary,938
Tana River,2013,male,primary,9828
Mombasa,2018,female,primary,2510
Wajir,2016,female,secondary,4636
 ,2017,male,secondary,1649
Migori,2014,male,primary,3435
Meru,2022,female,secondary,3201
West Pokot,2013,male,primary,4179
 ,2015,male,secondary,8405
Vihiga,2017,male,primary,3237
Tana River,2018,male,primary,3862
 ,2011,female,primary,58
Kiambu,2020,male,primary,4938
Samburu,2013,female,primary,2971
Mombasa,2014,male,primary,9719
Samburu,2010,male,primary,8314
Mombasa,2017,female,secondary,9628
Bomet,2016,male,secondary,9354
Bungoma,2011,male,primary,3345
Murang'a,2013,male,secondary,2486
Kiambu,2020,female,secondary,561
Kitui,2019,male,primary,3981
Turkana,2015,female,secondary,6261
Machakos,2018,male,secondary,1737
Migori,2022,male,primary,9096
Uasin Gishu,2015,male,secondary,3554
Busia,2011,female,primary,9918
Samburu,2013,male,secondary,9126
Murang'a,2018,female,primary,7095
Narok,2010,female,primary,8266
Kirinyaga,2015,female,primary,294
Kilifi,2012,male,secondary,8212
Kitui,2013,male,primary,5330
Kisumu,2010,male,primary,4655
Lamu,2016,female,secondary,1109
 ,2011,male,primary,3771
Narok,2018,female,primary,8563
Kericho,2016,male,primary,6123
Laikipia,2012,female,secondary,7647
Nyeri,2022,female,secondary,1174
 ,2011,female,secondary,1164
Nyeri,2011,male,primary,9284
Turkana,2011,male,secondary,9475
Isiolo,2010,male,secondary,9037
Mandera,2012,female,primary,8712
Kakamega,2014,male,secondary,4466
Kericho,2015,male,secondary,5538
Trans Nzoia,2019,female,primary,7111
Isiolo,2011,female,secondary,8434
Kajiado,2015,female,primary,2800
Homa Bay,2016,female,secondary,4607
Kericho,2015,female,primary,1541
Turkana,2019,female,primary,2765
Vihiga,2017,male,primary,4491
Samburu,2014,female,secondary,3083
Nakuru,2016,female,primary,5356
Kajiado,2021,male,primary,1857
Nairobi,2022,male,primary,769
Wajir,2019,male,primary,1422
Embu,2016,female,primary,8598
Laikipia,2015,male,primary,2972
Mombasa,2012,male,primary,1872
Machakos,2012,male,primary,5599
Kajiado,2017,male,secondary,2269
Vihiga,2022,female,secondary,5275
Tana River,2018,male,secondary,4749
Migori,2017,female,primary,6571
Isiolo,2021,male,secondary,9373
Marsabit,2014,male,primary,5072
Murang'a,2012,male,primary,9631
Bomet,2022,male,secondary,5463
Kisumu,2016,male,secondary,7450
Siaya,2011,female,secondary,8420
Taita Taveta,2022,male,secondary,3959
Lamu,2020,male,secondary,7847
Tharaka-Nithi,2017,male,primary,1070
Garissa,2018,male,primary,9166
Bungoma,2010,female,secondary,9930
Laikipia,2019,female,secondary,3285
Uasin Gishu,2021,male,secondary,8949
Tharaka-Nithi,2021,female,secondary,3095
Mombasa,2021,female,secondary,320
Uasin Gishu,2017,male,primary,2321
Kitui,2014,male,primary,555
Turkana,2020,male,primary,4939
Isiolo,2013,female,secondary,5432
Mandera,2020,male,primary,1386
Nakuru,2021,male,secondary,4763
Kisumu,2018,female,secondary,6854
Kilifi,2022,female,secondary,7637
Isiolo,2010,male,primary,4841
Uasin Gishu,2014,female,primary,3867
Tana River,2021,female,secondary,3793
Kakamega,2015,male,secondary,7373
Kakamega,2011,male,secondary,2513
Laikipia,2022,female,secondary,3803
Nyeri,2010,female,primary,2327
Nyandarua,2015,female,primary,8809
Kilifi,2022,male,secondary,2165
Elgeyo Marakwet,2013,male,secondary,3308
Trans Nzoia,2010,male,primary,6452
Makueni,2015,male,primary,8067
Bungoma,2015,female,primary,7642
Embu,2015,male,secondary,6404
Lamu,2020,female,primary,992
Murang'a,2016,female,secondary,5424
Busia,2016,female,secondary,9569
Mombasa,2013,male,primary,4381
Wajir,2020,female,secondary,3174
Garissa,2018,male,primary,4782
Uasin Gishu,2021,male,primary,9497
Laikipia,2010,female,secondary,5560
Mombasa,2017,female,primary,3078
Isiolo,2012,female,secondary,2983
Migori,2012,female,secondary,7259
Nakuru,2019,female,secondary,6054
Kirinyaga,2020,male,primary,2523
Isiolo,2010,male,secondary,9677
Kirinyaga,2022,male,secondary,4581
West Pokot,2016,female,primary,5609
Embu,2014,male,secondary,2001
Wajir,2011,female,secondary,1387
Kirinyaga,2022,male,primary,6552
Kericho,2012,female,secondary,1030
Kirinyaga,2011,male,secondary,9957
Busia,2022,female,primary,1220
Busia,2014,male,primary,6035
Kitui,2020,female,secondary,9810
Turkana,2016,male,secondary,9455
Mombasa,2014,male,secondary,6523
Elgeyo Marakwet,2022,male,primary,8074
Garissa,2022,male,primary,9063
Kisumu,2017,male,secondary,834
Nyeri,2022,female,primary,9110
Samburu,2012,female,secondary,1724
Machakos,2017,male,primary,6598
Uasin Gishu,2020,female,secondary,9505
Narok,2014,male,secondary,5993
Kajiado,2010,male,secondary,2105
Kericho,2015,male,primary,2568
Kericho,2022,male,primary,9330
Embu,2016,female,primary,209
 ,2016,male,primary,4911
Taita Taveta,2017,male,primary,2220
Machakos,2013,female,secondary,233
Mandera,2019,female,secondary,3110
Murang'a,2011,male,secondary,2166
Samburu,2018,female,primary,8526
 ,2011,male,primary,9551
Marsabit,2013,male,primary,5193
Nakuru,2016,female,secondary,1214
Meru,2011,male,primary,4419
Nakuru,2012,male,secondary,7314
Kirinyaga,2012,male,primary,8475
 ,2016,male,secondary,212
Nyandarua,2010,female,secondary,1658
Laikipia,2015,female,primary,5024
Kakamega,2021,female,secondary,9609
Elgeyo Marakwet,2019,female,primary,5917
Embu,2013,female,secondary,5141
Wajir,2019,female,primary,5988
Kilifi,2016,female,secondary,8296
Murang'a,2012,female,primary,5578
Busia,2013,male,secondary,5551
Kericho,2017,male,primary,3845
Kirinyaga,2018,male,secondary,6906
Nairobi,2010,female,primary,378
Mombasa,2012,male,secondary,3293
Wajir,2020,female,primary,3329
Kakamega,2012,female,primary,4808
Migori,2021,male,secondary,224
Migori,2012,female,secondary,737
Tana River,2016,male,secondary,235
Nyeri,2018,female,primary,711
Elgeyo Marakwet,2022,male,primary,5988
Machakos,2018,female,secondary,1888
Kiambu,2021,male,secondary,1259
Mombasa,2011,male,secondary,7271
Meru,2013,female,primary,748
Narok,2019,male,secondary,3551
Bomet,2014,female,primary,6400
Meru,2018,female,primary,6643
Kiambu,2017,female,primary,8701
Kirinyaga,2022,female,secondary,1823
Homa Bay,2016,female,secondary,6852
Bomet,2015,female,secondary,7777
Nakuru,2021,male,primary,4232
Kilifi,2022,female,primary,6519
Laikipia,2010,male,primary,1777
Kiambu,2017,male,secondary,1222
Siaya,2012,female,primary,7630
Narok,2015,female,secondary,1777
Makueni,2017,male,secondary,9496
Kiambu,2020,female,secondary,7490
Kisumu,2013,male,primary,4859
Kiambu,2017,male,primary,8118
Taita Taveta,2020,male,secondary,8343
Wajir,2022,male,primary,1325
Laikipia,2014,male,secondary,9493
Kajiado,2020,male,primary,9903
Nairobi,2019,female,secondary,5127
Trans Nzoia,2011,male,secondary,8998
Elgeyo Marakwet,2011,male,secondary,2722
Marsabit,2014,male,secondary,4656
Vihiga,2016,male,secondary,1325
Uasin Gishu,2014,male,primary,4133
Uasin Gishu,2022,male,secondary,9351
Machakos,2011,female,secondary,2869
Kisumu,2016,male,primary,1242
Isiolo,2021,female,secondary,8539
Murang'a,2014,male,primary,1831
Mombasa,2019,male,primary,1569
Murang'a,2021,female,secondary,7246
Tharaka-Nithi,2015,female,primary,1918
Garissa,2013,male,secondary,6416
Meru,2021,female,primary,3232
Kilifi,2015,male,secondary,3758
Machakos,2013,female,secondary,5997
Tana River,2022,female,primary,9589
Siaya,2016,female,primary,1824
Nairobi,2011,female,primary,7280
Vihiga,2014,male,secondary,4060
Taita Taveta,2015,male,primary,5324
Turkana,2010,male,primary,1721
Kericho,2010,male,secondary,3845
Elgeyo Marakwet,2014,female,primary,4210
Kajiado,2013,male,secondary,64
Mandera,2021,male,secondary,9491
Kisumu,2021,male,secondary,6382
Tana River,2022,male,secondary,9607
Kericho,2016,male,secondary,968
Embu,2014,male,secondary,8424
Makueni,2011,male,secondary,2242
Homa Bay,2015,female,secondary,5002
Elgeyo Marakwet,2014,male,primary,3083
Kisumu,2021,male,secondary,8073
Elgeyo Marakwet,2013,female,secondary,9112
Homa Bay,2020,male,primary,8880
Trans Nzoia,2013,male,primary,1469
Nyandarua,2016,female,secondary,4725
Kirinyaga,2010,male,primary,4259
Isiolo,2011,female,secondary,3622
Trans Nzoia,2010,female,secondary,823
Kajiado,2013,male,primary,3431
Mombasa,2020,male,secondary,6528
Siaya,2018,male,primary,4151
Tana River,2020,male,primary,4213
Makueni,2020,male,primary,7420
Wajir,2018,male,secondary,8989
Taita Taveta,2019,female,primary,779
Machakos,2013,male,primary,5534
Bomet,2015,female,secondary,3306
Kiambu,2018,male,secondary,2902
Marsabit,2017,female,secondary,3718
 ,2019,female,primary,21
Mandera,2021,female,primary,1500
Nyeri,2014,female,primary,9034
Tana River,2018,female,primary,9952
Marsabit,2011,female,primary,3641
Embu,2020,male,secondary,5212
