County,Year,Gender,Level,Enrollment
Bomet,2020,F,primary,6794.0
Vihiga,2014,Male,SECONDARY,
Uasin Gishu,2016,M,primary,6749.0
Garissa,2021,male,P,964.0
Migori,2019,M,S,4224.0
Vihiga,2022,F,P,3675.0
Kirinyaga,2019,F,Primary,5694.0
Makueni,2019,Female,Secondary,2076.0
Kirinyaga,2018,Male,Primary,
Trans Nzoia,2016,male,P,5643.0
Uasin Gishu,2014,M,P,8524.0
Samburu,2014,Female,Secondary,5249.0
Meru,2012,M,Secondary,1316.0
Mandera,2019,F,Primary,1196.0
 ,2019,male,P,3170.0
Meru,2011,Male,Secondary,9621.0
Lamu,2018,Male,primary,355.0
Kericho,2014,male,P,9718.0
Bungoma,2010,M,S,28.0
Laikipia,2016,M,Primary,1013.0
Laikipia,2010,male,P,9019.0
Siaya,2016,FEMALE,Primary,2024.0
Laikipia,2011,Female,Secondary,8490.0
Kisumu,2012,FEMALE,S,5839.0
Narok,2022,FEMALE,Secondary,5791.0
Bungoma,2017,Male,P,754.0
Murang'a,2020,FEMALE,SECONDARY,8961.0
Lamu,2014,Male,primary,
Kitui,2013,Female,Primary,1238.0
Bomet,2021,F,S,1906.0
Tana River,2022,FEMALE,Primary,7399.0
Lamu,2010,F,S,7961.0
Nyeri,2016,M,Primary,9756.0
Nakuru,2014,Female,Secondary,9410.0
Kiambu,2019,male,Primary,4601.0
Siaya,2014,FEMALE,SECONDARY,9549.0
Tharaka-Nithi,2012,male,primary,1460.0
Murang'a,2018,F,S,7669.0
 ,2019,M,Primary,1416.0
Kajiado,2021,Male,Secondary,7766.0
Kitui,2010,M,SECONDARY,1428.0
Laikipia,2017,F,P,4378.0
Trans Nzoia,2011,M,Primary,7529.0
Kajiado,2017,Male,Primary,4474.0
Elgeyo Marakwet,2020,Male,S,3071.0
Bungoma,2019,male,P,555.0
Turkana,2022,FEMALE,S,8547.0
Nakuru,2015,Female,primary,1563.0
Kiambu,2013,Male,Secondary,1040.0
Machakos,2011,male,P,2686.0
Busia,2021,FEMALE,SECONDARY,2553.0
Wajir,2017,M,Primary,1779.0
Isiolo,2011,male,S,75.0
Isiolo,2014,Male,primary,4326.0
Wajir,2010,F,SECONDARY,5835.0
Nyandarua,2012,F,SECONDARY,5057.0
Migori,2022,male,Primary,2349.0
Nyeri,2010,Male,primary,2773.0
Mandera,2013,F,primary,2262.0
Vihiga,2019,Female,primary,3229.0
Elgeyo Marakwet,2021,FEMALE,P,392.0
Vihiga,2013,Female,Secondary,1108.0
Samburu,2011,Female,P,4362.0
Kakamega,2010,Male,primary,5188.0
Homa Bay,2011,male,S,8802.0
Narok,2013,Female,Secondary,5057.0
Narok,2013,F,P,3998.0
Tharaka-Nithi,2015,M,Primary,8864.0
Kajiado,2021,FEMALE,primary,6566.0
Busia,2016,male,SECONDARY,3677.0
Tharaka-Nithi,2012,M,primary,5796.0
Turkana,2020,F,primary,6363.0
West Pokot,2012,FEMALE,SECONDARY,8123.0
Vihiga,2018,male,Secondary,8222.0
Vihiga,2016,FEMALE,P,7690.0
Tharaka-Nithi,2015,Male,Primary,1400.0
Taita Taveta,2022,FEMALE,Secondary,4071.0
Lamu,2021,Male,P,8808.0
Lamu,2014,F,S,2786.0
Turkana,2016,male,Primary,7169.0
Kajiado,2017,F,Primary,870.0
Turkana,2017,FEMALE,SECONDARY,4196.0
Garissa,2017,M,Secondary,9604.0
Kakamega,2015,M,primary,2739.0
Nairobi,2015,male,primary,940.0
Kilifi,2016,F,S,340.0
Narok,2017,Female,S,7422.0
Kitui,2017,F,primary,4133.0
Siaya,2017,Female,Primary,659.0
Nyandarua,2021,Male,SECONDARY,9752.0
Wajir,2018,F,P,3457.0
Homa Bay,2022,male,S,9848.0
Kisumu,2021,Male,Primary,2975.0
Kitui,2016,F,Primary,9241.0
Kiambu,2015,male,Primary,453.0
Mombasa,2019,FEMALE,Secondary,9896.0
Kericho,2017,M,Secondary,8184.0
Isiolo,2012,Female,P,5442.0
Elgeyo Marakwet,2017,F,primary,818.0
Machakos,2016,male,P,4868.0
Mombasa,2015,Male,SECONDARY,12.0
Vihiga,2010,male,P,7727.0
Bomet,2011,male,Secondary,920.0
Kiambu,2014,Male,Secondary,4920.0
Kakamega,2013,F,Secondary,2418.0
Uasin Gishu,2011,male,SECONDARY,
Elgeyo Marakwet,2020,male,SECONDARY,6475.0
Kilifi,2020,F,Secondary,2017.0
Samburu,2019,M,Primary,7957.0
Turkana,2022,male,primary,9420.0
Nakuru,2010,M,S,4792.0
Laikipia,2022,Male,primary,6830.0
Wajir,2011,M,Secondary,2434.0
Uasin Gishu,2022,M,SECONDARY,2868.0
Murang'a,2021,F,SECONDARY,1438.0
Embu,2019,M,Primary,3543.0
Uasin Gishu,2015,Male,SECONDARY,1781.0
Isiolo,2021,male,SECONDARY,6343.0
Embu,2014,M,Primary,2263.0
Murang'a,2017,FEMALE,primary,211.0
Kajiado,2022,Female,Secondary,8699.0
Siaya,2011,male,Primary,6159.0
Nairobi,2014,M,P,7027.0
Lamu,2017,M,primary,331.0
Kirinyaga,2022,Female,P,6860.0
Nyeri,2017,FEMALE,Primary,8044.0
Homa Bay,2015,M,S,8169.0
Vihiga,2014,F,S,8742.0
Kajiado,2011,M,S,5720.0
Kajiado,2010,F,Primary,
West Pokot,2020,Female,Primary,727.0
Isiolo,2016,Female,SECONDARY,4975.0
Kakamega,2021,M,S,3243.0
Bungoma,2011,Female,P,648.0
Uasin Gishu,2010,Female,P,5095.0
 ,2017,FEMALE,P,6614.0
Taita Taveta,2012,Male,Primary,7135.0
Wajir,2016,Male,SECONDARY,1009.0
Mandera,2021,male,Secondary,1550.0
Bomet,2012,FEMALE,SECONDARY,8995.0
Nyandarua,2010,F,S,7492.0
Mombasa,2017,M,primary,3401.0
Makueni,2019,male,Primary,7447.0
Nairobi,2013,Female,primary,5424.0
Kajiado,2021,FEMALE,Secondary,4241.0
Bungoma,2015,F,primary,3161.0
Trans Nzoia,2019,M,Secondary,4155.0
 ,2013,F,SECONDARY,7478.0
Mandera,2017,M,Secondary,8719.0
Lamu,2021,F,Primary,9215.0
Machakos,2015,Male,primary,6617.0
Vihiga,2022,M,S,5660.0
Samburu,2017,M,SECONDARY,8624.0
Trans Nzoia,2016,Female,S,1176.0
Meru,2022,F,Primary,7956.0
Migori,2012,M,S,8592.0
Mombasa,two thousand twelve,Female,S,2233.0
Bomet,2015,male,Secondary,
Wajir,2022,Male,S,5906.0
Turkana,2022,Female,S,7860.0
Kakamega,2016,Female,SECONDARY,7526.0
Lamu,2012,male,P,5559.0
Kakamega,2017,F,Secondary,6732.0
Kakamega,2010,FEMALE,primary,2513.0
 ,2010,Male,primary,7830.0
Mombasa,2014,F,primary,9965.0
Tharaka-Nithi,2019,Male,SECONDARY,6944.0
Samburu,2022,F,S,7910.0
Wajir,2014,Female,SECONDARY,5649.0
Tharaka-Nithi,2012,male,P,
Nyeri,2010,FEMALE,primary,9120.0
Bungoma,2020,Male,SECONDARY,1951.0
Kakamega,2011,Female,primary,9746.0
Embu,2011,F,SECONDARY,9186.0
Machakos,2015,Male,primary,7799.0
Nakuru,2013,M,Secondary,
Lamu,2020,male,Secondary,595.0
Elgeyo Marakwet,2014,male,Secondary,7875.0
Migori,2014,Female,Secondary,
Taita Taveta,2010,Female,S,4439.0
Busia,2022,male,SECONDARY,5972.0
Mandera,2020,M,Secondary,858.0
Mandera,2010,Female,primary,5519.0
 ,2010,M,Secondary,7385.0
Vihiga,2013,M,primary,8636.0
Vihiga,2022,Female,Secondary,9980.0
Makueni,2012,Female,Primary,4317.0
Trans Nzoia,2013,Female,Primary,
Kajiado,2013,Male,P,1030.0
Busia,2018,Female,S,9487.0
Migori,2015,F,P,7906.0
Mandera,2018,F,SECONDARY,1447.0
Vihiga,2018,Female,SECONDARY,2850.0
Mandera,2010,F,Primary,8106.0
Kilifi,2013,FEMALE,S,7151.0
Mandera,2017,M,primary,9503.0
West Pokot,2022,M,primary,6952.0
Marsabit,2015,Male,Secondary,4055.0
Makueni,2013,M,Secondary,5402.0
Nakuru,2018,FEMALE,Secondary,9281.0
Narok,2015,FEMALE,Secondary,1672.0
Machakos,2019,FEMALE,primary,4532.0
Bomet,2019,male,SECONDARY,4924.0
Busia,2016,male,Secondary,6085.0
Nyeri,2013,F,S,7734.0
Kericho,2014,M,P,4864.0
 ,2016,male,P,9316.0
Busia,2021,FEMALE,Secondary,1221.0
Nakuru,2022,F,primary,2860.0
Kakamega,2014,F,Secondary,8428.0
Garissa,2019,Male,primary,9336.0
Kitui,2022,FEMALE,Primary,3253.0
Kisumu,2018,Male,S,3782.0
Isiolo,2019,FEMALE,SECONDARY,6957.0
Marsabit,2013,F,primary,
Marsabit,2020,F,S,2681.0
Embu,2011,Female,SECONDARY,7710.0
Kilifi,2012,Male,Secondary,
Trans Nzoia,2012,F,P,5086.0
Migori,2020,FEMALE,Secondary,7964.0
 ,2017,male,SECONDARY,2665.0
Vihiga,2012,F,P,9951.0
Laikipia,2015,FEMALE,Secondary,3513.0
Kitui,2012,F,SECONDARY,495.0
Samburu,2020,male,Secondary,5822.0
Wajir,2019,Female,Secondary,2072.0
Taita Taveta,2014,M,Primary,7795.0
Kajiado,2013,Male,SECONDARY,8529.0
Mandera,2011,Male,Primary,3949.0
Turkana,2011,FEMALE,Primary,6033.0
Samburu,2016,M,Secondary,8328.0
Mandera,2015,male,S,2555.0
Bomet,2019,male,primary,6370.0
Samburu,2015,Male,SECONDARY,4415.0
Nyeri,2017,Male,P,5959.0
Nakuru,2019,Male,SECONDARY,
Makueni,2013,F,S,5993.0
Kiambu,2016,Male,primary,5021.0
Tana River,2020,F,S,2907.0
Kitui,2013,Female,primary,2914.0
Turkana,2010,Male,S,3870.0
Kisumu,2020,Female,P,9190.0
Mombasa,2014,F,Secondary,5085.0
Murang'a,2021,male,Primary,6546.0
Tana River,2019,male,P,395.0
Siaya,2013,M,SECONDARY,938.0
Tana River,2013,Male,P,9828.0
Mombasa,2018,FEMALE,P,2510.0
Wajir,2016,Female,Secondary,4636.0
 ,2017,Male,S,1649.0
Homa Bay,2018,male,SECONDARY,
Migori,2014,M,P,3435.0
Meru,2022,F,Secondary,3201.0
West Pokot,2013,Male,Primary,4179.0
 ,2015,Male,Secondary,8405.0
Vihiga,2017,male,Primary,3237.0
Tana River,2018,male,P,3862.0
 ,2011,FEMALE,primary,58.0
Kiambu,2020,Male,Primary,4938.0
Samburu,2013,FEMALE,P,2971.0
Mombasa,2014,M,primary,9719.0
Samburu,2010,Male,Primary,8314.0
Mombasa,2017,Female,Secondary,9628.0
Bomet,2016,Male,Secondary,9354.0
Bungoma,2011,Male,Primary,3345.0
Murang'a,2013,male,Secondary,2486.0
Kiambu,2020,Female,Secondary,561.0
Kitui,2019,M,P,3981.0
Turkana,2015,F,SECONDARY,6261.0
Machakos,2018,male,S,1737.0
Migori,2022,Male,Primary,9096.0
Uasin Gishu,2015,male,Secondary,3554.0
Busia,2011,Female,Primary,9918.0
Samburu,2013,male,SECONDARY,9126.0
Murang'a,2018,FEMALE,Primary,7095.0
Narok,2010,FEMALE,P,8266.0
Kirinyaga,2015,FEMALE,P,294.0
Kilifi,2012,M,Secondary,8212.0
Laikipia,2021,FEMALE,Primary,
Kitui,2013,Male,primary,5330.0
Kisumu,2010,M,primary,4655.0
Lamu,2016,FEMALE,Secondary,1109.0
 ,2011,Male,Primary,3771.0
Narok,2018,FEMALE,P,8563.0
Kericho,2016,M,primary,6123.0
Laikipia,2012,F,Secondary,7647.0
Nyeri,2022,F,S,1174.0
 ,2011,Female,SECONDARY,1164.0
Nyeri,2011,male,P,9284.0
Turkana,2011,male,Secondary,9475.0
Isiolo,2010,Male,S,9037.0
Mandera,2012,F,P,8712.0
Kakamega,2014,Male,S,4466.0
Kericho,2015,M,S,5538.0
Trans Nzoia,2019,F,P,7111.0
Isiolo,2011,Female,SECONDARY,8434.0
Kajiado,2015,Female,P,2800.0
Homa Bay,2016,FEMALE,Secondary,4607.0
Lamu,2015,Male,SECONDARY,
Kericho,2015,F,P,1541.0
Turkana,2019,FEMALE,Primary,2765.0
Vihiga,2017,Male,primary,4491.0
Samburu,2014,FEMALE,Secondary,3083.0
Nakuru,2016,F,Primary,5356.0
Kajiado,2021,male,Primary,1857.0
Nairobi,2022,M,Primary,769.0
Wajir,2019,M,Primary,1422.0
Embu,2016,Female,Primary,8598.0
Laikipia,2015,Male,Primary,2972.0
Mombasa,2012,Male,P,1872.0
Machakos,2012,male,Primary,5599.0
Kajiado,2017,male,Secondary,2269.0
Vihiga,2022,Female,S,5275.0
Tana River,2018,male,Secondary,4749.0
Migori,2017,FEMALE,Primary,6571.0
Isiolo,2021,Male,Secondary,9373.0
Marsabit,2014,male,P,5072.0
Murang'a,2012,male,P,9631.0
Bomet,2022,M,S,5463.0
Kisumu,2016,male,Secondary,7450.0
Siaya,2011,FEMALE,S,8420.0
Taita Taveta,2022,Male,S,3959.0
Kajiado,2010,Female,Secondary,
Lamu,2020,Male,Secondary,7847.0
Tharaka-Nithi,2017,male,Primary,1070.0
Garissa,2018,M,Primary,9166.0
Bungoma,2010,F,SECONDARY,9930.0
Laikipia,2019,FEMALE,Secondary,3285.0
Uasin Gishu,2021,male,S,8949.0
Tharaka-Nithi,2021,F,Secondary,3095.0
Mombasa,2021,Female,Secondary,320.0
Uasin Gishu,2017,Male,primary,2321.0
Kitui,2014,Male,Primary,555.0
Turkana,2020,Male,Primary,4939.0
Isiolo,2013,FEMALE,S,5432.0
Mandera,2020,male,Primary,1386.0
Nakuru,2021,M,S,4763.0
Kisumu,2018,FEMALE,SECONDARY,6854.0
Kilifi,2022,F,S,7637.0
Isiolo,2010,male,primary,4841.0
Uasin Gishu,2014,Female,Primary,3867.0
Tana River,2021,F,SECONDARY,3793.0
Kakamega,2015,male,S,7373.0
Kakamega,2011,M,S,2513.0
Laikipia,2022,FEMALE,SECONDARY,3803.0
Nyeri,2010,Female,P,2327.0
Nyandarua,2015,FEMALE,primary,8809.0
Kilifi,2022,M,S,2165.0
Elgeyo Marakwet,2013,M,S,3308.0
Trans Nzoia,2010,Male,P,6452.0
Makueni,2015,male,Primary,8067.0
Bungoma,2015,F,P,7642.0
Embu,2015,male,SECONDARY,6404.0
Lamu,2020,FEMALE,primary,992.0
Murang'a,2016,FEMALE,Secondary,5424.0
Busia,2016,F,Secondary,9569.0
Mombasa,2013,male,P,4381.0
Wajir,2020,Female,S,3174.0
Garissa,2018,M,P,4782.0
Uasin Gishu,2021,male,Primary,9497.0
Laikipia,2010,FEMALE,SECONDARY,5560.0
Meru,2018,M,Primary,
Mombasa,2017,FEMALE,Primary,3078.0
Isiolo,2012,FEMALE,S,2983.0
Migori,2012,FEMALE,S,7259.0
Nakuru,2019,FEMALE,S,6054.0
Kirinyaga,2020,male,P,2523.0
Isiolo,2010,Male,SECONDARY,9677.0
Kirinyaga,2022,male,Secondary,4581.0
West Pokot,2016,FEMALE,Primary,5609.0
Embu,2014,M,SECONDARY,2001.0
Wajir,2011,Female,S,1387.0
Kirinyaga,2022,M,Primary,6552.0
Kericho,2012,Female,SECONDARY,1030.0
Kirinyaga,2011,male,SECONDARY,9957.0
Busia,2022,FEMALE,primary,1220.0
Busia,2014,M,Primary,6035.0
Kitui,2020,Female,SECONDARY,9810.0
Turkana,2016,Male,S,9455.0
Mombasa,2014,Male,SECONDARY,6523.0
Elgeyo Marakwet,2022,M,P,8074.0
Garissa,2022,M,primary,9063.0
Kisumu,2017,M,Secondary,834.0
Nyeri,2022,Female,Primary,9110.0
Samburu,2012,Female,S,1724.0
Machakos,2017,male,primary,6598.0
Nyeri,two thousand twelve,Female,primary,
Uasin Gishu,2020,F,SECONDARY,9505.0
Narok,2014,Male,S,5993.0
Kirinyaga,two thousand twelve,male,S,4498.0
Kajiado,2010,male,S,2105.0
Kericho,2015,M,primary,2568.0
Kericho,2022,M,P,9330.0
Embu,2016,Female,P,209.0
Samburu,2014,FEMALE,S,
 ,2016,M,P,4911.0
Taita Taveta,2017,Male,P,2220.0
Machakos,2013,FEMALE,Secondary,233.0
Taita Taveta,2014,F,SECONDARY,
Mandera,2019,F,SECONDARY,3110.0
Murang'a,2011,male,SECONDARY,2166.0
Samburu,2018,F,P,8526.0
 ,2011,male,Primary,9551.0
Marsabit,2013,male,P,5193.0
Nakuru,2016,Female,Secondary,1214.0
Meru,2011,Male,Primary,4419.0
Nakuru,2012,Male,S,7314.0
Kirinyaga,2012,male,primary,8475.0
 ,2016,Male,SECONDARY,212.0
Nyandarua,2010,FEMALE,S,1658.0
Laikipia,2015,Female,P,5024.0
Kakamega,2021,Female,S,9609.0
Elgeyo Marakwet,2019,F,P,5917.0
Embu,2013,F,SECONDARY,5141.0
Tharaka-Nithi,2010,Male,P,
Wajir,2019,Female,primary,5988.0
Kilifi,2016,F,S,8296.0
Murang'a,2012,F,Primary,5578.0
Busia,2013,Male,Secondary,5551.0
Kericho,2017,M,primary,3845.0
Kirinyaga,2018,Male,Secondary,6906.0
Nairobi,2010,Female,primary,378.0
Mombasa,2012,M,Secondary,3293.0
Wajir,2020,F,Primary,3329.0
Kakamega,2012,FEMALE,P,4808.0
Mombasa,2012,Male,S,
Migori,2021,M,SECONDARY,224.0
Migori,2012,FEMALE,S,737.0
Tana River,2016,Male,S,235.0
Nyeri,2018,Female,primary,711.0
Elgeyo Marakwet,2022,Male,Primary,5988.0
Machakos,2018,FEMALE,Secondary,1888.0
West Pokot,2012,FEMALE,S,
Kiambu,2021,M,S,1259.0
Murang'a,two thousand twelve,Female,primary,5246.0
Mombasa,2011,male,SECONDARY,7271.0
Meru,2013,F,P,748.0
Narok,2019,M,SECONDARY,3551.0
Bomet,2014,F,P,6400.0
Meru,2018,FEMALE,P,6643.0
Kiambu,2017,F,P,8701.0
Kirinyaga,2022,F,S,1823.0
Homa Bay,2016,Female,S,6852.0
Bomet,2015,Female,SECONDARY,7777.0
Nakuru,2021,M,primary,4232.0
Kilifi,2022,Female,primary,6519.0
Laikipia,2010,M,Primary,1777.0
Kiambu,2017,male,Secondary,1222.0
Siaya,2012,Female,Primary,7630.0
Narok,2015,FEMALE,SECONDARY,1777.0
Makueni,2017,Male,Secondary,9496.0
Kiambu,2020,F,S,7490.0
Kisumu,2013,Male,primary,4859.0
Kitui,2019,male,SECONDARY,
Kiambu,2017,M,P,8118.0
Kiambu,2014,F,Secondary,
Taita Taveta,2020,Male,S,8343.0
Wajir,2022,Male,Primary,1325.0
Laikipia,2014,M,Secondary,9493.0
Kajiado,2020,male,P,9903.0
Nairobi,2019,FEMALE,S,5127.0
Trans Nzoia,2011,M,SECONDARY,8998.0
Elgeyo Marakwet,2011,male,Secondary,2722.0
Marsabit,2014,M,SECONDARY,4656.0
Vihiga,2016,Male,SECONDARY,1325.0
Uasin Gishu,2014,M,primary,4133.0
Uasin Gishu,2022,Male,Secondary,9351.0
Machakos,2011,FEMALE,S,2869.0
Kisumu,2016,male,P,1242.0
Isiolo,2021,Female,SECONDARY,8539.0
Murang'a,2014,Male,P,1831.0
Mombasa,2019,Male,primary,1569.0
Murang'a,2021,F,Secondary,7246.0
Tharaka-Nithi,2015,FEMALE,Primary,1918.0
Garissa,2013,M,S,6416.0
Meru,2021,Female,P,3232.0
Kilifi,2015,Male,SECONDARY,3758.0
Machakos,2013,F,S,5997.0
Meru,2020,Female,SECONDARY,
Tana River,2022,Female,P,9589.0
Siaya,2016,F,P,1824.0
Nairobi,2011,FEMALE,P,7280.0
Vihiga,2014,M,S,4060.0
Taita Taveta,2015,male,Primary,5324.0
Bungoma,2017,M,SECONDARY,
Turkana,2010,M,P,1721.0
Embu,2016,F,Secondary,
Kericho,2010,Male,S,3845.0
Elgeyo Marakwet,2014,F,P,4210.0
Kajiado,2013,M,Secondary,64.0
Mandera,2021,Male,S,9491.0
Kisumu,2021,Male,Secondary,6382.0
Tana River,2022,M,Secondary,9607.0
Kericho,2016,male,Secondary,968.0
Garissa,2010,Male,P,
Embu,2014,male,S,8424.0
Makueni,2011,male,S,2242.0
Homa Bay,2015,F,S,5002.0
Elgeyo Marakwet,2014,M,P,3083.0
Kisumu,2021,M,S,8073.0
Elgeyo Marakwet,2013,Female,SECONDARY,9112.0
Homa Bay,2020,Male,Primary,8880.0
Trans Nzoia,2013,M,Primary,1469.0
Nyandarua,2016,FEMALE,S,4725.0
Kirinyaga,2010,male,P,4259.0
Isiolo,2011,F,SECONDARY,3622.0
Trans Nzoia,2010,F,SECONDARY,823.0
Kajiado,2013,M,P,3431.0
Mombasa,2020,M,S,6528.0
Siaya,2018,male,P,4151.0
Tana River,2020,Male,Primary,4213.0
Makueni,2020,M,Primary,7420.0
Wajir,2018,Male,S,8989.0
Taita Taveta,2019,FEMALE,primary,779.0
West Pokot,2010,FEMALE,Secondary,
Machakos,2013,male,P,5534.0
Bomet,2015,Female,SECONDARY,3306.0
Kiambu,2018,Male,S,2902.0
Marsabit,2017,Female,Secondary,3718.0
 ,2019,FEMALE,primary,21.0
Mandera,2021,FEMALE,Primary,1500.0
Nyeri,2014,FEMALE,primary,9034.0
Tana River,2018,FEMALE,P,9952.0
Marsabit,2011,Female,Primary,3641.0
Embu,2020,M,S,5212.0
Tana River,2019,F,Secondary,191.0
Lamu,2020,Male,primary,8587.0
Nakuru,2015,FEMALE,SECONDARY,7174.0
Vihiga,2013,F,P,5114.0
Machakos,2022,M,S,4662.0
Migori,2015,male,P,4326.0
Murang'a,2010,Male,Primary,9065.0
Nakuru,2021,M,primary,4335.0
Vihiga,2019,FEMALE,P,8281.0
Bomet,2020,Female,primary,8648.0
Wajir,2018,Female,primary,9196.0
Uasin Gishu,2014,F,Primary,5494.0
Kakamega,2016,Female,SECONDARY,8536.0
Machakos,2021,Male,Secondary,2711.0
West Pokot,2016,F,S,7595.0
Kiambu,2017,male,P,6273.0
Vihiga,2012,male,primary,6284.0
Kirinyaga,2016,FEMALE,Primary,9308.0
Kericho,2022,F,primary,8817.0
Makueni,2012,Male,SECONDARY,3994.0
Marsabit,two thousand twelve,Female,Primary,
Bungoma,2012,Male,Primary,8414.0
Nairobi,2018,M,SECONDARY,743.0
Nyandarua,2012,FEMALE,Primary,462.0
 ,2010,Female,Primary,1568.0
Murang'a,2018,FEMALE,primary,1736.0
Murang'a,2013,FEMALE,primary,7903.0
Elgeyo Marakwet,2019,FEMALE,Primary,7002.0
Siaya,2022,male,S,8856.0
Embu,2018,male,P,1356.0
Kakamega,2015,Female,P,1014.0
West Pokot,2011,Male,primary,1054.0
West Pokot,2019,Male,P,1764.0
Tana River,2018,M,P,6009.0
Kitui,2011,FEMALE,P,4458.0
Machakos,2011,M,SECONDARY,9604.0
Nakuru,2015,male,P,
Turkana,2010,Male,primary,3370.0
Nyandarua,2012,F,Secondary,5976.0
Kericho,2021,FEMALE,S,1394.0
Isiolo,2019,Female,S,8290.0
Lamu,2010,male,Secondary,4070.0
Meru,2020,Female,P,6982.0
Taita Taveta,2020,FEMALE,P,8613.0
Narok,2015,Male,SECONDARY,5599.0
Taita Taveta,2013,Female,Primary,3650.0
Nyeri,2011,FEMALE,primary,9324.0
Nairobi,2017,F,primary,9894.0
Nairobi,2021,male,primary,3620.0
Nyeri,2022,Male,Primary,3190.0
Vihiga,2021,M,S,8789.0
Busia,2011,F,Primary,391.0
Embu,2012,Female,S,1075.0
Kisumu,2022,M,SECONDARY,2650.0
Murang'a,2022,Male,S,2384.0
Turkana,2016,Male,Secondary,809.0
Trans Nzoia,2010,FEMALE,Secondary,8047.0
Nyeri,2010,F,SECONDARY,5501.0
Mombasa,2019,M,S,6895.0
Kitui,2015,Female,Secondary,1159.0
Tana River,2020,Male,S,7574.0
Vihiga,2012,male,SECONDARY,1531.0
Trans Nzoia,2014,FEMALE,Primary,5481.0
Narok,2021,male,Primary,7548.0
Kitui,2020,Female,S,4976.0
Samburu,2019,male,Primary,5695.0
Taita Taveta,2019,male,P,
Bomet,2022,Female,Primary,3548.0
Samburu,2017,Male,P,6163.0
Nyeri,2016,M,SECONDARY,
Tana River,2012,M,S,5264.0
Kilifi,2013,FEMALE,P,1231.0
Nyandarua,2018,male,S,2423.0
Trans Nzoia,2020,FEMALE,SECONDARY,8071.0
 ,2019,M,SECONDARY,4261.0
Tharaka-Nithi,2021,M,P,
Makueni,2015,Male,SECONDARY,2908.0
Wajir,2016,F,P,4712.0
Kakamega,2015,Male,S,6755.0
Tana River,2016,M,P,9817.0
Wajir,2020,FEMALE,P,3883.0
Nairobi,2017,F,Secondary,3515.0
Taita Taveta,2020,Female,Primary,3403.0
Nakuru,2012,Male,Secondary,4598.0
Kitui,2019,Female,P,5008.0
Isiolo,2021,Male,P,6222.0
Machakos,2010,F,primary,4009.0
West Pokot,2012,FEMALE,P,2735.0
Machakos,2010,FEMALE,Primary,4491.0
Kericho,2018,F,Secondary,8593.0
Uasin Gishu,2013,Male,S,974.0
Kilifi,2016,FEMALE,Primary,223.0
Elgeyo Marakwet,2015,FEMALE,Secondary,
Vihiga,2020,F,P,6777.0
Murang'a,2010,Male,S,8427.0
Machakos,2016,FEMALE,Primary,4211.0
Tharaka-Nithi,2010,Male,S,225.0
Isiolo,2022,Male,Primary,8183.0
Busia,2011,F,P,4277.0
Tana River,2013,male,SECONDARY,1341.0
Kiambu,2012,F,P,4036.0
Isiolo,2010,M,primary,
Nairobi,2021,F,Secondary,3727.0
Mombasa,2017,FEMALE,primary,3928.0
Nakuru,2021,M,primary,2803.0
Machakos,2019,F,primary,9301.0
Nairobi,2017,F,Primary,6558.0
Siaya,2018,male,S,393.0
Vihiga,2019,M,P,6839.0
Kakamega,2020,Male,S,9035.0
Meru,2019,FEMALE,P,9716.0
Bomet,2018,male,Secondary,8795.0
West Pokot,2016,Female,primary,581.0
Kirinyaga,2014,M,Primary,132.0
Elgeyo Marakwet,2020,FEMALE,Secondary,2838.0
Busia,2019,Male,S,3385.0
Bomet,2020,male,Secondary,3770.0
Trans Nzoia,2020,M,P,2268.0
Taita Taveta,2011,Female,primary,975.0
Embu,2011,M,SECONDARY,7605.0
Migori,2018,Male,P,7213.0
Homa Bay,2017,F,SECONDARY,9735.0
Bomet,2022,Male,Primary,2835.0
Nyandarua,2018,FEMALE,primary,2738.0
Tana River,2010,Male,Primary,9549.0
Taita Taveta,2018,Female,Secondary,4134.0
Garissa,2014,male,Primary,9508.0
Uasin Gishu,2012,F,Secondary,6833.0
Laikipia,2019,male,S,8353.0
Marsabit,2016,male,Primary,1909.0
Homa Bay,2019,FEMALE,Secondary,9319.0
Kisumu,2021,F,Secondary,9850.0
Embu,2022,Male,primary,1963.0
Wajir,2016,FEMALE,Secondary,5153.0
Mombasa,2022,Male,SECONDARY,966.0
Nyeri,2020,M,Primary,889.0
Tharaka-Nithi,2018,Male,Secondary,3061.0
Marsabit,2020,M,SECONDARY,6461.0
Siaya,2020,FEMALE,primary,6166.0
Lamu,2020,FEMALE,Primary,6967.0
Garissa,2010,F,primary,9858.0
Meru,2020,FEMALE,SECONDARY,8101.0
Nyeri,2011,Male,Primary,7379.0
Kisumu,2017,Male,Secondary,9633.0
Lamu,2011,FEMALE,P,
Isiolo,2015,M,primary,1067.0
West Pokot,2014,FEMALE,S,4223.0
Migori,2013,F,Primary,9018.0
Elgeyo Marakwet,2021,male,P,4607.0
Marsabit,2014,F,Primary,3985.0
 ,2013,FEMALE,P,3179.0
Kisumu,2021,FEMALE,P,4538.0
Samburu,2011,FEMALE,Secondary,
Homa Bay,2014,F,SECONDARY,2224.0
Migori,2019,F,Primary,6371.0
Meru,2021,FEMALE,P,1726.0
Turkana,2022,F,SECONDARY,5791.0
Migori,2021,Female,S,8073.0
Marsabit,2014,F,SECONDARY,
Taita Taveta,2010,M,primary,7013.0
